geo,period,tx_existing_wales,tx_existing_england,tx_newbuild_wales,tx_newbuild_england,tx_total,mb_bs_gbp_m,mb_banks_gbp_m,mb_bs_plus_banks_gbp_m,mb_bs_plus_banks_spliced_gbp_m,mb_specialist_gbp_m,mb_other_gbp_m,mb_total_gbp_m,avg_house_price_gbp,months_with_tx,tx_newbuild_total,newbuild_share_of_transactions,all_dwellings_n,turnover_pct_q,price_yoy,mb_yoy,tx_yoy,turnover_pct_q_lag1q,turnover_pct_q_lag2q,turnover_pct_q_lag4q,turnover_pct_q_lag8q,newbuild_share_of_transactions_lag1q,newbuild_share_of_transactions_lag2q,newbuild_share_of_transactions_lag4q,newbuild_share_of_transactions_lag8q,tx_total_lag1q,tx_total_lag2q,tx_total_lag4q,tx_total_lag8q,avg_house_price_gbp_lag1q,avg_house_price_gbp_lag2q,avg_house_price_gbp_lag4q,avg_house_price_gbp_lag8q,mb_total_gbp_m_lag1q,mb_total_gbp_m_lag2q,mb_total_gbp_m_lag4q,mb_total_gbp_m_lag8q,price_yoy_lag1q,price_yoy_lag2q,price_yoy_lag4q,price_yoy_lag8q,mb_yoy_lag1q,mb_yoy_lag2q,mb_yoy_lag4q,mb_yoy_lag8q,tx_yoy_lag1q,tx_yoy_lag2q,tx_yoy_lag4q,tx_yoy_lag8q,y_turnover_change_8q,y_price_change_8q,y_price_pct_8q,y_mb_pct_8q,y_turnover_change_12q,y_price_change_12q,y_price_pct_12q,y_mb_pct_12q
EW,2001Q3,15271.0,309313.0,1533.0,27032.0,353149.0,0.111918,0.396499,,0.508417,0.053411,0.002032,0.508417,88799.0,3,28565.0,0.08088653797688794,21207000.0,0.016652473239967935,0.10493243411392883,0.08082534539973674,0.20803672524141992,0.014908615079926439,0.010990616305936719,0.013871079478054568,0.016448176996224972,0.10537785410874632,0.09680450321351651,0.09323955899607639,0.08959039658813925,316167.0,233078.0,292333.0,344211.0,88799.0,88799.0,80366.0,71122.0,0.4984,0.488309,0.470397,0.44199499999999997,0.10493243411392883,0.10493243411392883,0.12997384775456267,,0.07237682943097767,0.07150866429240677,0.06425864545979043,,0.05188090746673857,-0.06005565189337425,-0.15071569473375346,,-0.000978369209846612,38447.0,0.43296658746157046,0.21396019409264433,-0.0007318866323309664,59859.0,0.6740954290025789,0.3159709451100179
EW,2001Q4,14598.0,277055.0,1819.0,31056.0,324528.0,0.113413,0.404539,,0.517952,0.057234,0.002058,0.517952,88799.0,3,32875.0,0.10130096632648031,21207000.0,0.015302871693308812,0.10493243411392883,0.0942909900659592,0.1996096522356281,0.016652473239967935,0.014908615079926439,0.01283644128113879,0.015672767238495724,0.08088653797688794,0.10537785410874632,0.11284229358883369,0.10559051661056637,353149.0,316167.0,270528.0,327984.0,88799.0,88799.0,80366.0,71122.0,0.508417,0.4984,0.473322,0.448946,0.10493243411392883,0.10493243411392883,0.12997384775456267,,0.08082534539973674,0.07237682943097767,0.0542960623326636,,0.20803672524141992,0.05188090746673857,-0.17517927703790426,,0.0017430075425020931,38447.0,0.43296658746157046,0.22696118559248757,-0.0032067639641075573,59859.0,0.6740954290025789,0.32148345792660327
EW,2002Q1,12229.0,228917.0,1323.0,22720.0,265189.0,0.114965,0.413112,,0.528077,0.061161,0.002308,0.528077,106407.0,3,24043.0,0.09066363989456576,21354000.0,0.012418703755736631,0.1982905212896542,0.08144023558853108,0.1377693304387373,0.015302871693308812,0.016652473239967935,0.010990616305936719,0.011766073546856465,0.10130096632648031,0.08088653797688794,0.09680450321351651,0.10343993224986893,324528.0,353149.0,233078.0,247970.0,88799.0,88799.0,88799.0,80366.0,0.517952,0.508417,0.488309,0.45572100000000004,0.10493243411392883,0.10493243411392883,0.10493243411392883,0.12997384775456267,0.0942909900659592,0.08082534539973674,0.07150866429240677,0.07645374792726667,0.1996096522356281,0.20803672524141992,-0.06005565189337425,0.1539982967158262,0.0008308811916900426,42251.0,0.397069741652335,0.22653514544280462,-0.003948013312206681,49918.0,0.4691232719651903,0.29588866775110434
EW,2002Q2,15670.0,302621.0,1794.0,33465.0,353550.0,0.117944,0.424851,,0.5427949999999999,0.065731,0.002231,0.5427949999999999,106407.0,3,35259.0,0.09972846839202376,21354000.0,0.016556617027254847,0.1982905212896542,0.08907504012841083,0.11823814629610307,0.012418703755736631,0.015302871693308812,0.014908615079926439,0.014262064056939501,0.09066363989456576,0.10130096632648031,0.10537785410874632,0.1105921024177155,265189.0,324528.0,316167.0,300573.0,106407.0,88799.0,88799.0,80366.0,0.528077,0.517952,0.4984,0.464762,0.1982905212896542,0.10493243411392883,0.10493243411392883,0.12997384775456267,0.08144023558853108,0.0942909900659592,0.07237682943097767,0.07685998285409767,0.1377693304387373,0.1996096522356281,0.05188090746673857,0.03390949899385998,-0.00019335379168945385,42251.0,0.397069741652335,0.2227139159351137,-0.004530279578695177,49918.0,0.4691232719651903,0.2765648172882953
EW,2002Q3,16479.0,327378.0,1674.0,29511.0,375042.0,0.12106,0.438921,,0.5599810000000001,0.075212,0.002046,0.5599810000000001,106407.0,3,31185.0,0.08315068712304222,21354000.0,0.01756307951671818,0.1982905212896542,0.10142068420214123,0.0619936627315949,0.016556617027254847,0.012418703755736631,0.016652473239967935,0.013871079478054568,0.09972846839202376,0.09066363989456576,0.08088653797688794,0.09323955899607639,353550.0,265189.0,353149.0,292333.0,106407.0,106407.0,88799.0,80366.0,0.5427949999999999,0.528077,0.508417,0.470397,0.1982905212896542,0.1982905212896542,0.10493243411392883,0.12997384775456267,0.08907504012841083,0.08144023558853108,0.08082534539973674,0.06425864545979043,0.11823814629610307,0.1377693304387373,0.20803672524141992,-0.15071569473375346,-0.001642492909081212,42251.0,0.397069741652335,0.19479410908584383,-0.0037962756758402657,49918.0,0.4691232719651903,0.27073418562415497
EW,2002Q4,15235.0,285240.0,1692.0,33805.0,335972.0,0.123638,0.451619,,0.575257,0.081834,0.002099,0.575257,106407.0,3,35497.0,0.10565463788649054,21354000.0,0.015733445724454436,0.1982905212896542,0.1106376652662795,0.03526352117536846,0.01756307951671818,0.016556617027254847,0.015302871693308812,0.01283644128113879,0.08315068712304222,0.09972846839202376,0.10130096632648031,0.11284229358883369,375042.0,353550.0,324528.0,270528.0,106407.0,106407.0,88799.0,80366.0,0.5599810000000001,0.5427949999999999,0.517952,0.473322,0.1982905212896542,0.1982905212896542,0.10493243411392883,0.12997384775456267,0.10142068420214123,0.08907504012841083,0.0942909900659592,0.0542960623326636,0.0619936627315949,0.11823814629610307,0.1996096522356281,-0.17517927703790426,-0.003637337995253181,42251.0,0.397069741652335,0.18984210535465018,-0.002215338728569662,49918.0,0.4691232719651903,0.26144662298763865
EW,2003Q1,11333.0,214669.0,1154.0,21026.0,248182.0,0.127,0.454521,,0.581521,0.095128,0.002285,0.581521,127246.0,3,22180.0,0.0893698978975107,21513000.0,0.011536373355645424,0.19584237879086897,0.10120493791625074,-0.0641316193356436,0.015733445724454436,0.01756307951671818,0.012418703755736631,0.010990616305936719,0.10565463788649054,0.08315068712304222,0.09066363989456576,0.09680450321351651,335972.0,375042.0,265189.0,233078.0,106407.0,106407.0,106407.0,88799.0,0.575257,0.5599810000000001,0.528077,0.488309,0.1982905212896542,0.1982905212896542,0.1982905212896542,0.10493243411392883,0.1106376652662795,0.10142068420214123,0.08144023558853108,0.07150866429240677,0.03526352117536846,0.0619936627315949,0.1377693304387373,-0.06005565189337425,-0.0030656829121154736,29079.0,0.22852584757084693,0.17679155180982287,0.00022677619357760852,39224.0,0.3082533046225422,0.2422749995271023
EW,2003Q2,13707.0,238948.0,1727.0,30269.0,284651.0,0.131696,0.465346,,0.597042,0.101981,0.002356,0.597042,127246.0,3,31996.0,0.1124043126495252,21513000.0,0.01323158090456933,0.19584237879086897,0.09994012472480418,-0.1948776693536982,0.011536373355645424,0.015733445724454436,0.016556617027254847,0.014908615079926439,0.0893698978975107,0.10565463788649054,0.09972846839202376,0.10537785410874632,248182.0,335972.0,353550.0,316167.0,127246.0,106407.0,106407.0,88799.0,0.581521,0.575257,0.5427949999999999,0.4984,0.19584237879086897,0.1982905212896542,0.1982905212896542,0.10493243411392883,0.10120493791625074,0.1106376652662795,0.08907504012841083,0.07237682943097767,-0.0641316193356436,0.03526352117536846,0.11823814629610307,0.05188090746673857,-0.0012052434560096605,29079.0,0.22852584757084693,0.160576642849247,0.0016104432878829861,39224.0,0.3082533046225422,0.23692805531269134
EW,2003Q3,15714.0,293093.0,1284.0,27106.0,337197.0,0.136395,0.480803,,0.6171979999999999,0.109324,0.002423,0.6171979999999999,127246.0,3,28390.0,0.08419410611600933,21513000.0,0.015674104030121323,0.19584237879086897,0.10217668099453348,-0.10090869822579873,0.01323158090456933,0.011536373355645424,0.01756307951671818,0.016652473239967935,0.1124043126495252,0.0893698978975107,0.08315068712304222,0.08088653797688794,284651.0,248182.0,375042.0,353149.0,127246.0,127246.0,106407.0,88799.0,0.597042,0.581521,0.5599810000000001,0.508417,0.19584237879086897,0.19584237879086897,0.1982905212896542,0.10493243411392883,0.09994012472480418,0.10120493791625074,0.10142068420214123,0.08082534539973674,-0.1948776693536982,-0.0641316193356436,0.0619936627315949,0.20803672524141992,-0.001907300189243408,29079.0,0.22852584757084693,0.15293147417846464,0.0006797672152916261,39224.0,0.3082533046225422,0.22642166695290666
EW,2003Q4,16805.0,310478.0,1859.0,37566.0,366708.0,0.142312,0.493195,,0.635507,0.118737,0.002494,0.635507,127246.0,3,39425.0,0.10751060789511001,21513000.0,0.017045879235810905,0.19584237879086897,0.10473579634841479,0.09148381412736772,0.015674104030121323,0.01323158090456933,0.015733445724454436,0.015302871693308812,0.08419410611600933,0.1124043126495252,0.10565463788649054,0.10130096632648031,337197.0,284651.0,335972.0,324528.0,127246.0,127246.0,106407.0,88799.0,0.6171979999999999,0.597042,0.575257,0.517952,0.19584237879086897,0.19584237879086897,0.1982905212896542,0.10493243411392883,0.10217668099453348,0.09994012472480418,0.1106376652662795,0.0942909900659592,-0.10090869822579873,-0.1948776693536982,0.03526352117536846,0.1996096522356281,-0.0035277722399261312,29079.0,0.22852584757084693,0.14185366958979206,-0.0007407100245573374,39224.0,0.3082533046225422,0.210073217132148
EW,2004Q1,12459.0,250404.0,1294.0,23147.0,287304.0,0.146933,0.500772,,0.647705,0.130994,0.002436,0.647705,148658.0,3,24441.0,0.08507016957647648,21684000.0,0.013249584947426674,0.16827248007795914,0.11381188297585121,0.15763431675141626,0.017045879235810905,0.015674104030121323,0.011536373355645424,0.012418703755736631,0.10751060789511001,0.08419410611600933,0.0893698978975107,0.09066363989456576,366708.0,337197.0,248182.0,265189.0,127246.0,127246.0,127246.0,106407.0,0.635507,0.6171979999999999,0.581521,0.528077,0.19584237879086897,0.19584237879086897,0.19584237879086897,0.1982905212896542,0.10473579634841479,0.10217668099453348,0.10120493791625074,0.08144023558853108,0.09148381412736772,-0.10090869822579873,-0.0641316193356436,0.1377693304387373,-0.0014864353982036414,17812.0,0.11981864413620524,0.11533645718343988,-0.0004561086373046346,32706.0,0.2200083412934386,0.19511197227132726
EW,2004Q2,15216.0,303908.0,1519.0,34178.0,354821.0,0.15138,0.512303,,0.6636829999999999,0.141697,0.002503,0.6636829999999999,148658.0,3,35697.0,0.10060565750054253,21684000.0,0.016363263235565393,0.16827248007795914,0.11161861309589605,0.24651239588127205,0.013249584947426674,0.017045879235810905,0.01323158090456933,0.016556617027254847,0.08507016957647648,0.10751060789511001,0.1124043126495252,0.09972846839202376,287304.0,366708.0,284651.0,353550.0,148658.0,127246.0,127246.0,106407.0,0.647705,0.635507,0.597042,0.5427949999999999,0.16827248007795914,0.19584237879086897,0.19584237879086897,0.1982905212896542,0.11381188297585121,0.10473579634841479,0.09994012472480418,0.08907504012841083,0.15763431675141626,0.09148381412736772,-0.1948776693536982,0.11823814629610307,-0.0015212390431130762,17812.0,0.11981864413620524,0.11272700973205585,-0.0014244620869652488,32706.0,0.2200083412934386,0.17296209184203915
EW,2004Q3,13848.0,302377.0,1401.0,27596.0,345222.0,0.157087,0.511975,,0.6690619999999999,0.163469,0.002504,0.6690619999999999,148658.0,3,28997.0,0.08399522626020357,21684000.0,0.01592058660763697,0.16827248007795914,0.08403138052942505,0.023799144120499216,0.016363263235565393,0.013249584947426674,0.015674104030121323,0.01756307951671818,0.10060565750054253,0.08507016957647648,0.08419410611600933,0.08315068712304222,354821.0,287304.0,337197.0,375042.0,148658.0,148658.0,127246.0,106407.0,0.6636829999999999,0.647705,0.6171979999999999,0.5599810000000001,0.16827248007795914,0.16827248007795914,0.19584237879086897,0.1982905212896542,0.11161861309589605,0.11381188297585121,0.10217668099453348,0.10142068420214123,0.24651239588127205,0.15763431675141626,-0.10090869822579873,0.0619936627315949,0.0004332846377759804,17812.0,0.11981864413620524,0.13135255028681958,-0.00039321761984084484,32706.0,0.2200083412934386,0.1808756139191885
EW,2004Q4,10035.0,218544.0,1556.0,32157.0,262292.0,0.160116,0.524349,,0.684465,0.171805,0.002502,0.684465,148658.0,3,33713.0,0.12853232275479237,21684000.0,0.012096107729201255,0.16827248007795914,0.07703770375463992,-0.284738811261276,0.01592058660763697,0.016363263235565393,0.017045879235810905,0.015733445724454436,0.08399522626020357,0.10060565750054253,0.10751060789511001,0.10565463788649054,345222.0,354821.0,366708.0,335972.0,148658.0,148658.0,127246.0,106407.0,0.6690619999999999,0.6636829999999999,0.635507,0.575257,0.16827248007795914,0.16827248007795914,0.19584237879086897,0.1982905212896542,0.08403138052942505,0.11161861309589605,0.10473579634841479,0.1106376652662795,0.023799144120499216,0.24651239588127205,0.09148381412736772,0.03526352117536846,0.004209061482052313,17812.0,0.11981864413620524,0.12351982935577421,0.0009681869585230814,32706.0,0.2200083412934386,0.16726348315837924
EW,2005Q1,7544.0,156272.0,880.0,20558.0,185254.0,0.162384,0.521945,,0.684329,0.186697,0.002521,0.684329,156325.0,3,21438.0,0.11572219763136019,21870000.0,0.00847069044352995,0.05157475547901891,0.056544260118418066,-0.3551986745746666,0.012096107729201255,0.01592058660763697,0.013249584947426674,0.011536373355645424,0.12853232275479237,0.08399522626020357,0.08507016957647648,0.0893698978975107,262292.0,345222.0,287304.0,248182.0,148658.0,148658.0,148658.0,127246.0,0.684465,0.6690619999999999,0.647705,0.581521,0.16827248007795914,0.16827248007795914,0.16827248007795914,0.19584237879086897,0.07703770375463992,0.08403138052942505,0.11381188297585121,0.10120493791625074,-0.284738811261276,0.023799144120499216,0.15763431675141626,-0.0641316193356436,0.004322785866592089,25039.0,0.16017271709579406,0.1311518290179139,-0.0004573636255298611,12649.0,0.08091476091476091,0.19440210775811062
EW,2005Q2,10631.0,218610.0,1396.0,32379.0,263016.0,0.166163,0.52675,,0.6929130000000001,0.201289,0.002476,0.6929130000000001,156325.0,3,33775.0,0.12841424095872495,21870000.0,0.01202633744855967,0.05157475547901891,0.044042110465388085,-0.25873609510147366,0.00847069044352995,0.012096107729201255,0.016363263235565393,0.01323158090456933,0.11572219763136019,0.12853232275479237,0.10060565750054253,0.1124043126495252,185254.0,262292.0,354821.0,284651.0,156325.0,148658.0,148658.0,127246.0,0.684329,0.684465,0.6636829999999999,0.597042,0.05157475547901891,0.16827248007795914,0.16827248007795914,0.19584237879086897,0.056544260118418066,0.07703770375463992,0.11161861309589605,0.09994012472480418,-0.3551986745746666,-0.284738811261276,0.24651239588127205,-0.1948776693536982,0.002912463700040474,25039.0,0.16017271709579406,0.1234815914840679,-0.003591083572676769,12649.0,0.08091476091476091,0.18315863607696747
EW,2005Q3,12087.0,259094.0,1285.0,28614.0,301080.0,0.170458,0.541129,,0.711587,0.206359,0.002453,0.711587,156325.0,3,29899.0,0.09930583233692042,21870000.0,0.013766803840877915,0.05157475547901891,0.06355913203858532,-0.12786554738689881,0.01202633744855967,0.00847069044352995,0.01592058660763697,0.015674104030121323,0.12841424095872495,0.11572219763136019,0.08399522626020357,0.08419410611600933,263016.0,185254.0,345222.0,337197.0,156325.0,156325.0,148658.0,127246.0,0.6929130000000001,0.684329,0.6690619999999999,0.6171979999999999,0.05157475547901891,0.05157475547901891,0.16827248007795914,0.19584237879086897,0.044042110465388085,0.056544260118418066,0.08403138052942505,0.10217668099453348,-0.25873609510147366,-0.3551986745746666,0.023799144120499216,-0.10090869822579873,0.001760565146918209,25039.0,0.16017271709579406,0.11030555645339213,-0.0073255973196216405,12649.0,0.08091476091476091,0.1205755585754098
EW,2005Q4,11826.0,246527.0,1510.0,35778.0,295641.0,0.173205,0.552451,,0.7256560000000001,0.215662,0.002356,0.7256560000000001,156325.0,3,37288.0,0.12612594328932725,21870000.0,0.013518106995884774,0.05157475547901891,0.06017984849480995,0.12714455644853828,0.013766803840877915,0.01202633744855967,0.012096107729201255,0.017045879235810905,0.09930583233692042,0.12841424095872495,0.12853232275479237,0.10751060789511001,301080.0,263016.0,262292.0,366708.0,156325.0,156325.0,148658.0,127246.0,0.711587,0.6929130000000001,0.684465,0.635507,0.05157475547901891,0.05157475547901891,0.16827248007795914,0.19584237879086897,0.06355913203858532,0.044042110465388085,0.07703770375463992,0.10473579634841479,-0.12786554738689881,-0.25873609510147366,-0.284738811261276,0.09148381412736772,-0.00045381230816043776,25039.0,0.16017271709579406,0.1010051594695005,-0.00805890927032838,12649.0,0.08091476091476091,0.04754318850805328
EW,2006Q1,10354.0,221207.0,1104.0,26983.0,259648.0,0.175812,0.546597,,0.722409,0.239323,0.002362,0.722409,166470.0,3,28087.0,0.1081733731821543,22073000.0,0.011763149549223032,0.06489684951223418,0.055645749339864325,0.40157837347641623,0.013518106995884774,0.013766803840877915,0.00847069044352995,0.013249584947426674,0.12612594328932725,0.09930583233692042,0.11572219763136019,0.08507016957647648,295641.0,301080.0,185254.0,287304.0,156325.0,156325.0,156325.0,148658.0,0.7256560000000001,0.711587,0.684329,0.647705,0.05157475547901891,0.05157475547901891,0.05157475547901891,0.16827248007795914,0.06017984849480995,0.06355913203858532,0.056544260118418066,0.11381188297585121,0.12714455644853828,-0.12786554738689881,-0.3551986745746666,0.15763431675141626,-0.003749822731222943,2504.0,0.01504174926413171,0.1314421608811629,-0.007719217232311073,-9958.0,-0.059818585931399104,0.05842812035841205
EW,2006Q2,12986.0,275877.0,1558.0,37187.0,327608.0,0.180494,0.558004,,0.7384979999999999,0.249294,0.002285,0.7384979999999999,166470.0,3,38745.0,0.11826634270225392,22073000.0,0.014842024192452317,0.06489684951223418,0.06578747981348276,0.24558201782401068,0.011763149549223032,0.013518106995884774,0.01202633744855967,0.016363263235565393,0.1081733731821543,0.12612594328932725,0.12841424095872495,0.10060565750054253,259648.0,295641.0,263016.0,354821.0,166470.0,156325.0,156325.0,148658.0,0.722409,0.7256560000000001,0.6929130000000001,0.6636829999999999,0.06489684951223418,0.05157475547901891,0.05157475547901891,0.16827248007795914,0.055645749339864325,0.06017984849480995,0.044042110465388085,0.11161861309589605,0.40157837347641623,0.12714455644853828,-0.25873609510147366,0.24651239588127205,-0.006406770316569416,2504.0,0.01504174926413171,0.11012622918410075,-0.008720934917754159,-9958.0,-0.059818585931399104,0.16483456962645815
EW,2006Q3,14849.0,314927.0,1216.0,29987.0,360979.0,0.186437,0.570508,,0.756945,0.263189,0.00243,0.756945,166470.0,3,31203.0,0.08643993140875231,22073000.0,0.01635387124541295,0.06489684951223418,0.06374203013826851,0.19894712368805623,0.014842024192452317,0.011763149549223032,0.013766803840877915,0.01592058660763697,0.11826634270225392,0.1081733731821543,0.09930583233692042,0.08399522626020357,327608.0,259648.0,301080.0,345222.0,166470.0,166470.0,156325.0,148658.0,0.7384979999999999,0.722409,0.711587,0.6690619999999999,0.06489684951223418,0.06489684951223418,0.05157475547901891,0.16827248007795914,0.06578747981348276,0.055645749339864325,0.06355913203858532,0.08403138052942505,0.24558201782401068,0.40157837347641623,-0.12786554738689881,0.023799144120499216,-0.009912664724156674,2504.0,0.01504174926413171,0.05342792408959718,-0.008396437562501167,-9958.0,-0.059818585931399104,0.14452040769144392
EW,2006Q4,15458.0,306420.0,1534.0,36492.0,359904.0,0.189686,0.579324,,0.76901,0.280825,0.002454,0.76901,166470.0,3,38026.0,0.10565595269849738,22073000.0,0.016305169211253568,0.06489684951223418,0.05974456216168522,0.21736836230428125,0.01635387124541295,0.014842024192452317,0.013518106995884774,0.012096107729201255,0.08643993140875231,0.11826634270225392,0.12612594328932725,0.12853232275479237,360979.0,327608.0,295641.0,262292.0,166470.0,166470.0,156325.0,148658.0,0.756945,0.7384979999999999,0.7256560000000001,0.684465,0.06489684951223418,0.06489684951223418,0.05157475547901891,0.16827248007795914,0.06374203013826851,0.06578747981348276,0.06017984849480995,0.07703770375463992,0.19894712368805623,0.24558201782401068,0.12714455644853828,-0.284738811261276,-0.010845971485697173,2504.0,0.01504174926413171,-0.011513504375755712,-0.007223517673402154,-9958.0,-0.059818585931399104,0.14473153795139204
EW,2007Q1,11797.0,249374.0,810.0,23160.0,285141.0,0.194442,0.579638,,0.77408,0.297116,0.002565,0.77408,181364.0,3,23970.0,0.08406367376140225,22288000.0,0.012793476310122039,0.08946957409743495,0.07152596382381726,0.09818292457480893,0.016305169211253568,0.01635387124541295,0.011763149549223032,0.00847069044352995,0.10565595269849738,0.08643993140875231,0.1081733731821543,0.11572219763136019,359904.0,360979.0,259648.0,185254.0,166470.0,166470.0,166470.0,156325.0,0.76901,0.756945,0.722409,0.684329,0.06489684951223418,0.06489684951223418,0.06489684951223418,0.05157475547901891,0.05974456216168522,0.06374203013826851,0.055645749339864325,0.056544260118418066,0.21736836230428125,0.19894712368805623,0.40157837347641623,-0.3551986745746666,-0.008749543993210079,-24852.0,-0.1370282966851194,-0.012223542786275243,-0.007099444172112494,-15881.0,-0.08756423546017955,0.322951116163704
EW,2007Q2,14425.0,287454.0,975.0,30102.0,332956.0,0.198163,0.580312,,0.778475,0.321025,0.002601,0.778475,181364.0,3,31077.0,0.09333665709583248,22288000.0,0.014938801148600144,0.08946957409743495,0.054132848023962454,0.016324387682840502,0.012793476310122039,0.016305169211253568,0.014842024192452317,0.01202633744855967,0.08406367376140225,0.10565595269849738,0.11826634270225392,0.12841424095872495,285141.0,359904.0,327608.0,263016.0,181364.0,166470.0,166470.0,156325.0,0.77408,0.76901,0.7384979999999999,0.6929130000000001,0.08946957409743495,0.06489684951223418,0.06489684951223418,0.05157475547901891,0.07152596382381726,0.05974456216168522,0.06578747981348276,0.044042110465388085,0.09818292457480893,0.21736836230428125,0.24558201782401068,-0.25873609510147366,-0.008817711873901986,-24852.0,-0.1370282966851194,0.10501685988631615,-0.007600870416081207,-15881.0,-0.08756423546017955,0.3197944699572881
EW,2007Q3,14930.0,310401.0,567.0,20176.0,346074.0,0.20005,0.590029,,0.790079,0.343705,0.00282,0.790079,181364.0,3,20743.0,0.05993804793194519,22288000.0,0.015527368987796124,0.08946957409743495,0.0437733256709536,-0.04129049058255463,0.014938801148600144,0.012793476310122039,0.01635387124541295,0.013766803840877915,0.09333665709583248,0.08406367376140225,0.08643993140875231,0.09930583233692042,332956.0,285141.0,360979.0,301080.0,181364.0,181364.0,166470.0,156325.0,0.778475,0.77408,0.756945,0.711587,0.08946957409743495,0.08946957409743495,0.06489684951223418,0.05157475547901891,0.054132848023962454,0.07152596382381726,0.06374203013826851,0.06355913203858532,0.016324387682840502,0.09818292457480893,0.19894712368805623,-0.12786554738689881,-0.007569935304884342,-24852.0,-0.1370282966851194,0.09652199337028322,-0.00734163406069774,-15881.0,-0.08756423546017955,0.271119723470691
EW,2007Q4,12775.0,253482.0,887.0,24033.0,291177.0,0.202665,0.596286,,0.798951,0.354553,0.002973,0.798951,181364.0,3,24920.0,0.08558368277714243,22288000.0,0.013064294687724336,0.08946957409743495,0.03893447419409379,-0.19095925580154705,0.015527368987796124,0.014938801148600144,0.016305169211253568,0.013518106995884774,0.05993804793194519,0.09333665709583248,0.10565595269849738,0.12612594328932725,346074.0,332956.0,359904.0,295641.0,181364.0,181364.0,166470.0,156325.0,0.790079,0.778475,0.76901,0.7256560000000001,0.08946957409743495,0.08946957409743495,0.06489684951223418,0.05157475547901891,0.0437733256709536,0.054132848023962454,0.05974456216168522,0.06017984849480995,-0.04129049058255463,0.016324387682840502,0.21736836230428125,0.12714455644853828,-0.003982643149872922,-24852.0,-0.1370282966851194,0.10183227757396907,-0.005516503628571133,-15881.0,-0.08756423546017955,0.2602224667094728
EW,2008Q1,7611.0,157306.0,530.0,14941.0,180388.0,0.206855,0.610509,,0.817364,0.341343,0.003566,0.817364,168974.0,3,15471.0,0.08576512850078719,22511000.0,0.008013326818000089,-0.06831565249994487,0.05591670111616365,-0.36737263318849267,0.013064294687724336,0.015527368987796124,0.012793476310122039,0.011763149549223032,0.08558368277714243,0.05993804793194519,0.08406367376140225,0.1081733731821543,291177.0,346074.0,285141.0,259648.0,181364.0,181364.0,181364.0,166470.0,0.798951,0.790079,0.77408,0.722409,0.08946957409743495,0.08946957409743495,0.08946957409743495,0.06489684951223418,0.03893447419409379,0.0437733256709536,0.07152596382381726,0.055645749339864325,-0.19095925580154705,-0.04129049058255463,0.09818292457480893,0.40157837347641623,-0.0023192946799905443,-3491.0,-0.020659983192680476,0.25289344771729616,-0.002604726539448557,-3843.0,-0.022743143915632036,0.23219520311635944
EW,2008Q2,8327.0,156776.0,1093.0,23690.0,189886.0,0.207116,0.61271,,0.8198259999999999,0.350983,0.003813,0.8198259999999999,168974.0,3,24783.0,0.13051515119598076,22511000.0,0.008435253875882901,-0.06831565249994487,0.053117954976074966,-0.4296964163433006,0.008013326818000089,0.013064294687724336,0.014938801148600144,0.014842024192452317,0.08576512850078719,0.08558368277714243,0.09333665709583248,0.11826634270225392,180388.0,291177.0,332956.0,327608.0,168974.0,181364.0,181364.0,166470.0,0.817364,0.798951,0.778475,0.7384979999999999,-0.06831565249994487,0.08946957409743495,0.08946957409743495,0.06489684951223418,0.05591670111616365,0.03893447419409379,0.054132848023962454,0.06578747981348276,-0.36737263318849267,-0.19095925580154705,0.016324387682840502,0.24558201782401068,-0.0010973231433639638,-3491.0,-0.020659983192680476,0.25322568447451044,-0.0015609067310361048,-3843.0,-0.022743143915632036,0.2315052218397562
EW,2008Q3,6099.0,122432.0,672.0,15795.0,144998.0,0.207246,0.590141,,0.7973870000000001,0.382236,0.004038,0.7973870000000001,168974.0,3,16467.0,0.11356708368391288,22511000.0,0.006441206521256275,-0.06831565249994487,0.009249707940598428,-0.5810202442252235,0.008435253875882901,0.008013326818000089,0.015527368987796124,0.01635387124541295,0.13051515119598076,0.08576512850078719,0.05993804793194519,0.08643993140875231,189886.0,180388.0,346074.0,360979.0,168974.0,168974.0,181364.0,166470.0,0.8198259999999999,0.817364,0.790079,0.756945,-0.06831565249994487,-0.06831565249994487,0.08946957409743495,0.06489684951223418,0.053117954976074966,0.05591670111616365,0.0437733256709536,0.06374203013826851,-0.4296964163433006,-0.36737263318849267,-0.04129049058255463,0.19894712368805623,0.0017445284058421094,-3491.0,-0.020659983192680476,0.2594699938674696,0.001863850929997207,-3843.0,-0.022743143915632036,0.27155948115532347
