geo,period,p,avg_house_price_gbp,mb_total_gbp_m,turnover_pct_q,newbuild_share_of_transactions,gP_yoy,gMB_yoy,gTO_yoy,W_wedge,dNB_yoy,zW,zTO,zNB,fair_wedge_contrib,fair_turn_contrib,fair_nb_contrib,FAIR,dFAIR
EW,2007Q2,2007-06-30,,1102101.0,0.0149388011486001,0.0933366570958324,,0.11314675525236928,0.0065204688318063475,,-0.024929685606421503,,-0.10119714992778968,-1.8227208429709214,,3.541900247472639,-18.227208429709215,,
EW,2007Q3,2007-09-30,,1136604.0,0.0155273689877961,0.0599380479319451,,0.11152358189805245,-0.05053863059173991,,-0.026501883476807195,,-0.42215389224786504,-1.9314233876387212,,14.775386228675275,-19.314233876387213,,
EW,2007Q4,2007-12-31,,1156477.0,0.0130642946877243,0.0855836827771424,,0.09901082307236897,-0.19876362407158665,,-0.0200722699213549,,-1.2559176830951144,-1.4868767005625032,,43.957118908329,-14.868767005625033,,
EW,2008Q1,2008-03-31,,1162273.0,0.008013326818,0.0857651285007871,,0.08243275964833852,-0.37363960945783126,,0.0017014547393849055,,-2.239592980227833,0.01856947901908136,,78.38575430797415,0.1856947901908136,,
EW,2008Q2,2008-06-30,,1174621.0,0.0084352538758829,0.1305151511959807,,0.06580159168715016,-0.4353459965110147,,0.0371784941001483,,-2.586690659108453,2.471469669533022,,90.53417306879585,24.71469669533022,,
EW,2008Q3,2008-09-30,,1183661.0,0.0064412065212562,0.1135670836839128,,0.04140140277528492,-0.5851707699920872,,0.0536290357519677,,-3.429453193062579,3.6088683216999495,,120.03086175719024,36.0886832169995,,
EW,2008Q4,2008-12-31,,1185964.0,0.0054591977255563,0.1533704390847248,,0.025497264537037934,-0.5821283998832354,,0.06778675630758241,,-3.4123398980941326,4.587740180057952,,119.43189643329464,45.87740180057952,,
EW,2009Q1,2009-03-31,,1184732.0,0.0040439323169119,0.1303760365249038,,0.019323343138832216,-0.4953491341663261,,0.044610908024116686,,-2.9242075807808012,2.985350474092025,,102.34726532732803,29.85350474092025,,
EW,2009Q2,2009-06-30,,1185367.0,0.0061210892746981,0.1280954849113107,,0.009148482787213918,-0.2743443926212098,,-0.0024196662846699968,,-1.68105858964304,-0.2663668834050958,,58.837050637506394,-2.663668834050958,,
EW,2009Q3,2009-09-30,,1189086.0,0.0079574336829117,0.0889105467754975,,0.004583237937213491,0.23539489948845738,,-0.024656536908415294,,1.1862187470291625,-1.8038352057968376,,-41.517656146020684,-18.038352057968375,,
EW,2009Q4,2009-12-31,,1192484.0,0.0090816515378514,0.0988796646271937,,0.005497637365046604,0.6635505791148035,,-0.0544907744575311,,3.594589252820949,-3.8665892655112963,,-125.8106238487332,-38.66589265511296,,
EW,2010Q1,2010-03-31,,1193678.0,0.0056940321380095,0.0954277717115482,,0.007551074842242711,0.40804338247621286,,-0.034948264813355584,,2.1573643701825853,-2.5154104046750585,,-75.50775295639049,-25.154104046750586,,
EW,2010Q2,2010-06-30,,1194079.0,0.0073379307325189,0.1033050700813289,,0.007349622521970023,0.19879492084042782,,-0.024790414829981802,,0.9803443109701819,-1.8130915920464548,,-34.31205088395636,-18.13091592046455,,
EW,2010Q3,2010-09-30,,1197137.0,0.0081857349270983,0.0751200830150732,,0.006770746607057898,0.028690310630783866,,-0.01379046376042431,,0.023507941344907947,-1.052549490441362,,-0.822777947071778,-10.52549490441362,,
EW,2010Q4,2010-12-31,,1198338.0,0.0075477910591532,0.092549192500464,,0.00490908054112249,-0.1688966453188857,,-0.0063304721267297,,-1.0879162897984302,-0.53676194928144,,38.07707014294506,-5.367619492814401,,
EW,2011Q1,2011-03-31,,1197497.0,0.0054086002785515,0.0862571217047027,,0.003199355270014248,-0.05012824875937216,,-0.009170650006845499,,-0.41984549941736515,-0.7331332640460669,,14.69459247960778,-7.331332640460669,,
EW,2011Q2,2011-06-30,,1198349.0,0.0068743471448467,0.1053657918895818,,0.003575977803813579,-0.0631763373859302,,0.0020607218082528966,,-0.4932408397117742,0.04340938329379697,,17.263429389912098,0.4340938329379697,,
EW,2011Q3,2011-09-30,,1201030.0,0.0083050574512534,0.0750037994518308,,0.003251925218249907,0.014576885914066473,,-0.00011628356324239197,,-0.055879901537658844,-0.10710985356215472,,1.9557965538180593,-1.0710985356215472,,
EW,2011Q4,2011-12-31,,1202677.0,0.0079466399721448,0.0989911382283029,,0.0036208482081014903,0.052843131171194324,,0.006441945727838891,,0.15936726399121956,0.34632938960419596,,-5.577854239692684,3.46329389604196,,
EW,2012Q1,2012-03-31,,1206433.0,0.0065149495911038,0.0927759734868862,,0.007462231638158512,0.20455372103197766,,0.006518851782183491,,1.0127374922125296,0.35164671254750157,,-35.44581222743853,3.516467125475016,,
EW,2012Q2,2012-06-30,,1219807.0,0.0067670806109644,0.1160018926557284,,0.017906302754873593,-0.01560388668511048,,0.0106361007661466,,-0.22564638141549342,0.6363153601891046,,7.897623349542269,6.363153601891046,,
EW,2012Q3,2012-09-30,,1223427.0,0.0076962918090952,0.0803400255244028,,0.018648160329050922,-0.07330059373235587,,0.0053362260725719896,,-0.5501896588868136,0.269879381319152,,19.256638061038476,2.6987938131915206,,
EW,2012Q4,2012-12-31,,1225182.0,0.0077922201549045,0.1039114645225059,,0.018712422371093718,-0.0194320892580494,,0.004920326294202998,,-0.24717997446489182,0.24112386327205493,,8.651299106271212,2.4112386327205493,,
EW,2013Q1,2013-03-31,,1224690.0,0.0061650025822,0.0917347294938918,,0.015133040956273547,-0.053714461487415766,,-0.0010412439929943923,,-0.4400179025237605,-0.17106207886722924,,15.400626588331617,-1.7106207886722926,,
EW,2013Q2,2013-06-30,,1227036.0,0.0079118609054914,0.1149151436031331,,0.005926347364788143,0.16916900512048927,,-0.001086749052595301,,0.8136988943094922,-0.17420832137719092,,-28.479461300832227,-1.7420832137719093,,
EW,2013Q3,2013-09-30,,1231281.0,0.0096408590118781,0.0793473651317992,,0.006419671954272621,0.2526628733703784,,-0.0009926603926035948,,1.2833508907117952,-0.16770298451207175,,-44.91728117491283,-1.6770298451207175,,
EW,2013Q4,2013-12-31,,1236727.0,0.0105686865209158,0.0995056479920512,,0.00942308979400619,0.35631261833173,,-0.004405816530454701,,1.8663794491922312,-0.40369030170765896,,-65.32328072172808,-4.0369030170765905,,
EW,2014Q1,2014-03-31,,1240906.0,0.0087476895430429,0.0831005962308817,,0.013240901779225656,0.41892714989281643,,-0.008634133263010102,,2.2185854299170287,-0.6960382288661233,,-77.650490047096,-6.960382288661234,,
EW,2014Q2,2014-06-30,,1247219.0,0.0101065377374636,0.1081198933152703,,0.016448580155757453,0.2773907249113714,,-0.006795250287862792,,1.4224447557631672,-0.5688969430839655,,-49.78556645171085,-5.688969430839656,,
EW,2014Q3,2014-09-30,,1253507.0,0.0110780421016601,0.0778437794497056,,0.018051119119031345,0.14907209907450225,,-0.0015035856820936055,,0.70065404150954,-0.2030286137784895,,-24.5228914528339,-2.0302861377848953,,
EW,2014Q4,2014-12-31,,1255946.0,0.0104933253465685,0.1021529051987767,,0.015540212189108837,-0.007130609295503021,,0.002647257206725512,,-0.1779842988516649,0.08396273319502418,,6.2294504598082705,0.8396273319502419,,
EW,2015Q1,2015-03-31,,1260740.0,0.0079881918192243,0.0931215637063584,,0.015983483035781898,-0.08682266558289486,,0.010020967475476705,,-0.6262511490682732,0.5937847377622397,,21.918790217389557,5.937847377622398,,
EW,2015Q2,2015-06-30,,1267727.0,0.0096530603576434,0.1287544772113243,,0.016442982347125934,-0.04486970628321285,,0.020634583896053993,,-0.3902662617576247,1.327615469107566,,13.659319161516864,13.276154691075659,,
EW,2015Q3,2015-09-30,,1277342.0,0.0112186212462303,0.0881001060124185,,0.01901465249097134,0.012689890802015658,,0.0102563265627129,,-0.06649422615996103,0.610057582405509,,2.327297915598636,6.100575824055091,,
EW,2015Q4,2015-12-31,,1288360.0,0.0110458310325786,0.0949040961038561,,0.025808434439060335,0.05265305970816758,,-0.007248809094920608,,0.1582981143166297,-0.6002562251516745,,-5.54043400108204,-6.002562251516745,,
EW,2016Q1,2016-03-31,,1301261.0,0.0107936206969199,0.0726562957468819,,0.032140647556197166,0.35119698439690494,,-0.020465267959476507,,1.8376040703444898,-1.5140487808699215,,-64.31614246205713,-15.140487808699216,,
EW,2016Q2,2016-06-30,,1306834.0,0.008291703535162,0.141635372255281,,0.030848124241260155,-0.14102852070156824,,0.012880895043956703,,-0.9311584267738159,0.791521555827706,,32.59054493708356,7.915215558277061,,
EW,2016Q3,2016-09-30,,1317908.0,0.0103619854211435,0.0967505825041375,,0.03175813525273585,-0.0763583872104292,,0.008650476491719003,,-0.5673897101200966,0.49902830780842505,,19.858639854203382,4.990283078084251,,
EW,2016Q4,2016-12-31,,1324085.0,0.0099923734883916,0.1301881939202779,,0.02772905088639832,-0.09537150632486857,,0.03528409781642179,,-0.6743382745728294,2.3404901659163575,,23.601839610049026,23.404901659163578,,
EW,2017Q1,2017-03-31,,1334104.0,0.0084649686847599,0.106364927787862,,0.025239363970794404,-0.21574336152321083,,0.0337086320409801,,-1.351428500352678,2.2315616766635844,,47.29999751234373,22.315616766635845,,
EW,2017Q2,2017-06-30,,1346088.0,0.0095171189979123,0.1359247153793844,,0.030037479894156505,0.1477881423948375,,-0.005710656875896614,,0.6934318007565561,-0.49390761379443265,,-24.27011302647946,-4.939076137944327,,
EW,2017Q3,2017-09-30,,1358687.0,0.0104753235908141,0.0963194145501506,,0.030942220549537547,0.010937881599344612,,-0.00043116795398689955,,-0.07634925667893278,-0.12888111734188543,,2.672223983762647,-1.2888111734188543,,
EW,2017Q4,2017-12-31,,1368947.0,0.0101862630480167,0.1290698103385377,,0.03388151062809408,0.019403754258219497,,-0.0011183835817401844,,-0.02872882563568019,-0.17639554849547526,,1.0055088972488067,-1.7639554849547527,,
EW,2018Q1,2018-03-31,,1377193.0,0.0080283799437365,0.1176170502210633,,0.03229808170877235,-0.051575942839507616,,0.011252122433201298,,-0.42798876106240596,0.6789074054021658,,14.97960663718421,6.7890740540216585,,
EW,2018Q2,2018-06-30,,1382396.0,0.0089812593082905,0.1475759460144176,,0.02697297650673658,-0.05630482184149932,,0.011651230635033205,,-0.45458864810301247,0.7065019454750863,,15.910602683605434,7.065019454750863,,
EW,2018Q3,2018-09-30,,1394126.0,0.009937613767996,0.1049323097930161,,0.026083270098264055,-0.05133109427661242,,0.008612895242865501,,-0.42661149086532035,0.49642992152440896,,14.93140218028621,4.96429921524409,,
EW,2018Q4,2018-12-31,,1408760.0,0.0100121628330299,0.1367317593197087,,0.02908293746945656,-0.017091666901405733,,0.007661948981171007,,-0.2340151270903214,0.43068102284210497,,8.190529448161248,4.30681022842105,,
EW,2019Q1,2019-03-31,,1414182.0,0.0076425821250102,0.11679332854555,,0.02685825443492673,-0.048054255208398344,,-0.0008237216755132976,,-0.4081793108437911,-0.15602247737837122,,14.286275879532687,-1.5602247737837123,,
EW,2019Q2,2019-06-30,,1424910.0,0.0084882854100106,0.1532091896560876,,0.03075385056091018,-0.05488917326157594,,0.005633243641670005,,-0.4466256420080591,0.29041532414171656,,15.631897470282066,2.904153241417166,,
EW,2019Q3,2019-09-30,,1438168.0,0.0095947407225362,0.1101022002510181,,0.03159111873675702,-0.034502552973433076,,0.005169890458002008,,-0.3319511501092519,0.258378853991632,,11.618290253823817,2.5837885399163203,,
EW,2019Q4,2019-12-31,,1454038.0,0.009614975014336,0.1379781886342336,,0.03214032198529204,-0.03967053126459208,,0.0012464293145248995,,-0.36102096532660843,-0.012891205734737364,,12.635733786431294,-0.12891205734737365,,
EW,2020Q1,2020-03-31,,1465455.0,0.0073194630328101,0.1091945743478357,,0.036256295158614726,-0.042278785744768066,,-0.0075987541977143025,,-0.375692365148134,-0.6244516040440129,,13.149232780184688,-6.2445160404401285,,
