"Hash","Path","Ext","Size","IsLatestPrint"
"68BAC2811921CFD7D24222C951E3B121F1392FDCBCF2CC3FE20E143A57EB7312","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100031\outputs\figures\fig_domain_mortgage_stock_gbp_bn.png",".png","61647","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100417\outputs\figures\anim_fair_flow.gif",".gif","1880532","True"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\_epub_extract\unzipped\anim_fair_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260227_143541\figures\anim_fair_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260227_173047\figures\anim_fair_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\outputs_repo_snapshot\figures\anim_fair_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260227_143541\assets\figures\anim_fair_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260227_173047\assets\figures\anim_fair_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260227_173047\outputs\figures\anim_fair_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\outputs\figures\anim_fair_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260227_143541\assets\figures\anim_fair_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260227_173047\assets\figures\anim_fair_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260227_173047\outputs\figures\anim_fair_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100031\outputs\figures\anim_fair_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\sweep_up\inbox\3_outputs\anim_fair_direction_of_flow.gif",".gif","1880532","False"
"7F943B706E24D24A569D5D79B73F806F4761189EF7CF6E2A1468A0DA5F74DBC2","C:\Users\peewe\OneDrive\Desktop\homeix\sweep_up\inbox\3_outputs\anim_fair_flow.gif",".gif","1880532","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100417\outputs\figures\fig_fair_contrib.png",".png","227008","True"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\_epub_extract\unzipped\fig_fair_contrib.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260227_143541\figures\fig_fair_contrib.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260227_173047\figures\fig_fair_contrib.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\outputs_repo_snapshot\figures\fig_fair_contrib.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260227_143541\assets\figures\fig_fair_contrib.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260227_173047\assets\figures\fig_fair_contrib.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260227_173047\outputs\figures\fig_fair_contrib.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\outputs\figures\fig_fair_contrib.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260227_143541\assets\figures\fig_fair_contrib.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260227_173047\assets\figures\fig_fair_contrib.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260227_173047\outputs\figures\fig_fair_contrib.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260228_105921\figures\fig_fair_contrib.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260228_105921\figures\fig_fair_contributions.png",".png","227008","False"
"092CFB2A94A42FD1C53D1F9169AFF3BA6D424A6EC086BABB11829587BF228E50","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100031\outputs\figures\fig_fair_contrib.png",".png","227008","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100417\outputs\figures\fig_fair_level.png",".png","167049","True"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\_epub_extract\unzipped\fig_fair_level.png",".png","167049","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260227_143541\figures\fig_fair_level.png",".png","167049","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260227_173047\figures\fig_fair_level.png",".png","167049","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\outputs_repo_snapshot\figures\fig_fair_level.png",".png","167049","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260227_143541\assets\figures\fig_fair_level.png",".png","167049","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260227_173047\assets\figures\fig_fair_level.png",".png","167049","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260227_173047\outputs\figures\fig_fair_level.png",".png","167049","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\outputs\figures\fig_fair_level.png",".png","167049","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260227_143541\assets\figures\fig_fair_level.png",".png","167049","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260227_173047\assets\figures\fig_fair_level.png",".png","167049","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260227_173047\outputs\figures\fig_fair_level.png",".png","167049","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260228_105921\figures\fig_fair_level.png",".png","167049","False"
"9269595E1AD0D7AB255849CEA896F05EDDBCC2344A4B786EB8E741F21AD1B629","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100031\outputs\figures\fig_fair_level.png",".png","167049","False"
"D9D3561CECCD6317EFFE26DBB5F13ED20C54A03924F57EDCD0EE48E51E259E7A","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_200602\figures\fig_domain_mortgage_stock_gbp_bn.png",".png","58981","False"
"D9D3561CECCD6317EFFE26DBB5F13ED20C54A03924F57EDCD0EE48E51E259E7A","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_201520\figures\fig_domain_mortgage_stock_gbp_bn.png",".png","58981","False"
"D9D3561CECCD6317EFFE26DBB5F13ED20C54A03924F57EDCD0EE48E51E259E7A","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_203444\figures\fig_domain_mortgage_stock_gbp_bn.png",".png","58981","False"
"D9D3561CECCD6317EFFE26DBB5F13ED20C54A03924F57EDCD0EE48E51E259E7A","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_201520\fig_domain_mortgage_stock_gbp_bn.png",".png","58981","False"
"D9D3561CECCD6317EFFE26DBB5F13ED20C54A03924F57EDCD0EE48E51E259E7A","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_203444\fig_domain_mortgage_stock_gbp_bn.png",".png","58981","False"
"D9D3561CECCD6317EFFE26DBB5F13ED20C54A03924F57EDCD0EE48E51E259E7A","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_205052\fig_domain_mortgage_stock_gbp_bn - Copy.png",".png","58981","False"
"D9D3561CECCD6317EFFE26DBB5F13ED20C54A03924F57EDCD0EE48E51E259E7A","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_205052\fig_domain_mortgage_stock_gbp_bn.png",".png","58981","False"
"D9D3561CECCD6317EFFE26DBB5F13ED20C54A03924F57EDCD0EE48E51E259E7A","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_201520\fig_domain_mortgage_stock_gbp_bn.png",".png","58981","False"
"D9D3561CECCD6317EFFE26DBB5F13ED20C54A03924F57EDCD0EE48E51E259E7A","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_203444\fig_domain_mortgage_stock_gbp_bn.png",".png","58981","False"
"D9D3561CECCD6317EFFE26DBB5F13ED20C54A03924F57EDCD0EE48E51E259E7A","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_205052\fig_domain_mortgage_stock_gbp_bn - Copy.png",".png","58981","False"
"D9D3561CECCD6317EFFE26DBB5F13ED20C54A03924F57EDCD0EE48E51E259E7A","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_205052\fig_domain_mortgage_stock_gbp_bn.png",".png","58981","False"
"923E2479DD61F5AB5EED164D1705570DF77B5BD4858FE2B417E47C6227572769","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_200602\figures\fig_domain_turnover_pct_q.png",".png","103243","False"
"923E2479DD61F5AB5EED164D1705570DF77B5BD4858FE2B417E47C6227572769","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_201520\figures\fig_domain_turnover_pct_q.png",".png","103243","False"
"923E2479DD61F5AB5EED164D1705570DF77B5BD4858FE2B417E47C6227572769","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_203444\figures\fig_domain_turnover_pct_q.png",".png","103243","False"
"923E2479DD61F5AB5EED164D1705570DF77B5BD4858FE2B417E47C6227572769","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_201520\fig_domain_turnover_pct_q.png",".png","103243","False"
"923E2479DD61F5AB5EED164D1705570DF77B5BD4858FE2B417E47C6227572769","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_203444\fig_domain_turnover_pct_q.png",".png","103243","False"
"923E2479DD61F5AB5EED164D1705570DF77B5BD4858FE2B417E47C6227572769","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_205052\fig_domain_turnover_pct_q.png",".png","103243","False"
"923E2479DD61F5AB5EED164D1705570DF77B5BD4858FE2B417E47C6227572769","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_201520\fig_domain_turnover_pct_q.png",".png","103243","False"
"923E2479DD61F5AB5EED164D1705570DF77B5BD4858FE2B417E47C6227572769","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_203444\fig_domain_turnover_pct_q.png",".png","103243","False"
"923E2479DD61F5AB5EED164D1705570DF77B5BD4858FE2B417E47C6227572769","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_205052\fig_domain_turnover_pct_q.png",".png","103243","False"
"EAB74FDF54B84B17A99F22FC0908D5FEC1C4DFE415800A73FAC1124D40C3B92F","C:\Users\peewe\OneDrive\Desktop\homeix\figures\england_wales_cash_share_quarterly.png",".png","145873","False"
"EAB74FDF54B84B17A99F22FC0908D5FEC1C4DFE415800A73FAC1124D40C3B92F","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260228_105921\figures\england_wales_cash_share_quarterly.png",".png","145873","False"
"EAB74FDF54B84B17A99F22FC0908D5FEC1C4DFE415800A73FAC1124D40C3B92F","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_075129\figures\england_wales_cash_share_quarterly.png",".png","145873","False"
"EAB74FDF54B84B17A99F22FC0908D5FEC1C4DFE415800A73FAC1124D40C3B92F","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_094520\figures\england_wales_cash_share_quarterly.png",".png","145873","False"
"EAB74FDF54B84B17A99F22FC0908D5FEC1C4DFE415800A73FAC1124D40C3B92F","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100031\figures\england_wales_cash_share_quarterly.png",".png","145873","False"
"EAB74FDF54B84B17A99F22FC0908D5FEC1C4DFE415800A73FAC1124D40C3B92F","C:\Users\peewe\OneDrive\Desktop\homeix\sweep_up\inbox\england_wales_cash_share_quarterly.png",".png","145873","False"
"EAB74FDF54B84B17A99F22FC0908D5FEC1C4DFE415800A73FAC1124D40C3B92F","C:\Users\peewe\OneDrive\Desktop\homeix\sweep_up\inbox\publication\print_20260301_083048\figures\england_wales_cash_share_quarterly.png",".png","145873","False"
"EAB74FDF54B84B17A99F22FC0908D5FEC1C4DFE415800A73FAC1124D40C3B92F","C:\Users\peewe\OneDrive\Desktop\homeix\sweep_up\inbox\publication\print_20260301_094010\figures\england_wales_cash_share_quarterly.png",".png","145873","False"
"A78E1595824D43EAB35B72CF87D027B792A1ED99A1F3B967286BCC43849AD0DD","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_200602\fair_assets\fig_fair_contributions.png",".png","207517","False"
"A78E1595824D43EAB35B72CF87D027B792A1ED99A1F3B967286BCC43849AD0DD","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_201520\fair_assets\fig_fair_contributions.png",".png","207517","False"
"A78E1595824D43EAB35B72CF87D027B792A1ED99A1F3B967286BCC43849AD0DD","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_203444\fair_assets\fig_fair_contributions.png",".png","207517","False"
"A78E1595824D43EAB35B72CF87D027B792A1ED99A1F3B967286BCC43849AD0DD","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_201520\fig_fair_contributions.png",".png","207517","False"
"A78E1595824D43EAB35B72CF87D027B792A1ED99A1F3B967286BCC43849AD0DD","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_203444\fig_fair_contributions.png",".png","207517","False"
"A78E1595824D43EAB35B72CF87D027B792A1ED99A1F3B967286BCC43849AD0DD","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_201520\fig_fair_contributions.png",".png","207517","False"
"A78E1595824D43EAB35B72CF87D027B792A1ED99A1F3B967286BCC43849AD0DD","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_203444\fig_fair_contributions.png",".png","207517","False"
"EA45ABFB810103F58B26B4730E6F12D99AEE4D7E64A09CF7AE7EEA616CA57750","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_200602\fair_assets\anim_fair_direction_of_flow.gif",".gif","1583614","False"
"EA45ABFB810103F58B26B4730E6F12D99AEE4D7E64A09CF7AE7EEA616CA57750","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_201520\fair_assets\anim_fair_direction_of_flow.gif",".gif","1583614","False"
"EA45ABFB810103F58B26B4730E6F12D99AEE4D7E64A09CF7AE7EEA616CA57750","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_203444\fair_assets\anim_fair_direction_of_flow.gif",".gif","1583614","False"
"EA45ABFB810103F58B26B4730E6F12D99AEE4D7E64A09CF7AE7EEA616CA57750","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_201520\anim_fair_direction_of_flow.gif",".gif","1583614","False"
"EA45ABFB810103F58B26B4730E6F12D99AEE4D7E64A09CF7AE7EEA616CA57750","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_203444\anim_fair_direction_of_flow.gif",".gif","1583614","False"
"EA45ABFB810103F58B26B4730E6F12D99AEE4D7E64A09CF7AE7EEA616CA57750","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_201520\anim_fair_direction_of_flow.gif",".gif","1583614","False"
"EA45ABFB810103F58B26B4730E6F12D99AEE4D7E64A09CF7AE7EEA616CA57750","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_203444\anim_fair_direction_of_flow.gif",".gif","1583614","False"
"B2E10F594225D8ABE74E4F9458553B20A90F75C2A146347C14A34EB274EAE6C1","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_200602\fair_assets\fig_fair_level.png",".png","155187","False"
"B2E10F594225D8ABE74E4F9458553B20A90F75C2A146347C14A34EB274EAE6C1","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_201520\fair_assets\fig_fair_level.png",".png","155187","False"
"B2E10F594225D8ABE74E4F9458553B20A90F75C2A146347C14A34EB274EAE6C1","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_203444\fair_assets\fig_fair_level.png",".png","155187","False"
"B2E10F594225D8ABE74E4F9458553B20A90F75C2A146347C14A34EB274EAE6C1","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_201520\fig_fair_level.png",".png","155187","False"
"B2E10F594225D8ABE74E4F9458553B20A90F75C2A146347C14A34EB274EAE6C1","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_203444\fig_fair_level.png",".png","155187","False"
"B2E10F594225D8ABE74E4F9458553B20A90F75C2A146347C14A34EB274EAE6C1","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_201520\fig_fair_level.png",".png","155187","False"
"B2E10F594225D8ABE74E4F9458553B20A90F75C2A146347C14A34EB274EAE6C1","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_203444\fig_fair_level.png",".png","155187","False"
"E92314B469DC3A962BD722A0D825623E1CDBA789193B203DBABEA0FCC5031B1E","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260226_203444\draft_paper_assets\fig_price_and_fair_with_crash_starts.png",".png","148678","False"
"E92314B469DC3A962BD722A0D825623E1CDBA789193B203DBABEA0FCC5031B1E","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_201520\fig_price_and_fair_with_crash_starts.png",".png","148678","False"
"E92314B469DC3A962BD722A0D825623E1CDBA789193B203DBABEA0FCC5031B1E","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_203444\fig_price_and_fair_with_crash_starts.png",".png","148678","False"
"E92314B469DC3A962BD722A0D825623E1CDBA789193B203DBABEA0FCC5031B1E","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_201520\fig_price_and_fair_with_crash_starts.png",".png","148678","False"
"E92314B469DC3A962BD722A0D825623E1CDBA789193B203DBABEA0FCC5031B1E","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260226_203444\fig_price_and_fair_with_crash_starts.png",".png","148678","False"
"B6CE81DBCFF18698289F84AFC5937AAE22521255DCF438CC9B9161526B2B6D4D","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100417\outputs\draft_paper_assets\fig_avg_leadtime_by_signal.png",".png","64975","True"
"B6CE81DBCFF18698289F84AFC5937AAE22521255DCF438CC9B9161526B2B6D4D","C:\Users\peewe\OneDrive\Desktop\homeix\outputs\draft_paper_assets\fig_avg_leadtime_by_signal.png",".png","64975","False"
"B6CE81DBCFF18698289F84AFC5937AAE22521255DCF438CC9B9161526B2B6D4D","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260228_105921\figures\fig_avg_leadtime_by_signal.png",".png","64975","False"
"B6CE81DBCFF18698289F84AFC5937AAE22521255DCF438CC9B9161526B2B6D4D","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100031\outputs\draft_paper_assets\fig_avg_leadtime_by_signal.png",".png","64975","False"
"C6CC98BE6082214EC92DEBACE64AF68CB964EB1F7E1066CF0DE811102DC0D5EC","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100417\outputs\figures\exhibit_2b_transaction_mix_shares_annual.png",".png","75499","True"
"C6CC98BE6082214EC92DEBACE64AF68CB964EB1F7E1066CF0DE811102DC0D5EC","C:\Users\peewe\OneDrive\Desktop\homeix\outputs\figures\exhibit_2b_transaction_mix_shares_annual.png",".png","75499","False"
"C6CC98BE6082214EC92DEBACE64AF68CB964EB1F7E1066CF0DE811102DC0D5EC","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260228_105921\figures\exhibit_2b_transaction_mix_shares_annual.png",".png","75499","False"
"C6CC98BE6082214EC92DEBACE64AF68CB964EB1F7E1066CF0DE811102DC0D5EC","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100031\outputs\figures\exhibit_2b_transaction_mix_shares_annual.png",".png","75499","False"
"5DD9BE4B7D466DABD4D4AC829A9FE28927A0FC5D2B1716A730E9E2D6B9E2E7FE","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100417\outputs\figures\exhibit_4_price_vs_turnover_index_annual.png",".png","106292","True"
"5DD9BE4B7D466DABD4D4AC829A9FE28927A0FC5D2B1716A730E9E2D6B9E2E7FE","C:\Users\peewe\OneDrive\Desktop\homeix\outputs\figures\exhibit_4_price_vs_turnover_index_annual.png",".png","106292","False"
"5DD9BE4B7D466DABD4D4AC829A9FE28927A0FC5D2B1716A730E9E2D6B9E2E7FE","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260228_105921\figures\exhibit_4_price_vs_turnover_index_annual.png",".png","106292","False"
"5DD9BE4B7D466DABD4D4AC829A9FE28927A0FC5D2B1716A730E9E2D6B9E2E7FE","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100031\outputs\figures\exhibit_4_price_vs_turnover_index_annual.png",".png","106292","False"
"31BFF32E2FE325DE311598410E6BDC63FC1071514CD96719AB972F0E417EDB95","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100417\outputs\figures\exhibit_1_turnover_cashshare_annual.png",".png","117739","True"
"31BFF32E2FE325DE311598410E6BDC63FC1071514CD96719AB972F0E417EDB95","C:\Users\peewe\OneDrive\Desktop\homeix\outputs\figures\exhibit_1_turnover_cashshare_annual.png",".png","117739","False"
"31BFF32E2FE325DE311598410E6BDC63FC1071514CD96719AB972F0E417EDB95","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260228_105921\figures\exhibit_1_turnover_cashshare_annual.png",".png","117739","False"
"31BFF32E2FE325DE311598410E6BDC63FC1071514CD96719AB972F0E417EDB95","C:\Users\peewe\OneDrive\Desktop\homeix\publication\print_20260301_100031\outputs\figures\exhibit_1_turnover_cashshare_annual.png",".png","117739","False"
"8079062060254A68E2410AE1E8603097E011B239D37A63A416E422CB877A842F","C:\Users\peewe\OneDrive\Desktop\homeix\archive\runs\outputs_archive_20260228_105940\publication\publication_repo_snapshot\print_20260226_205052\anim_fair_direction_of_flow - Copy.gif",".gif","1655961","False"
