geo,period,p,avg_house_price_gbp,mb_total_gbp_m,turnover_pct_q,newbuild_share_of_transactions,gP_yoy,gMB_yoy,gTO_yoy,W_wedge,dNB_yoy,zW,zTO,zNB,fair_wedge_contrib,fair_turn_contrib,fair_nb_contrib,FAIR,dFAIR
EW,1999Q1,1999-03-31,71122.0,423354.0,0.010268026950829,0.103779336277626,,,,,,,,,,,,,
EW,1999Q2,1999-06-30,71122.0,431590.0,0.0138918621876045,0.1104070997368556,,,,,,,,,,,,,
EW,1999Q3,1999-09-30,71122.0,441995.0,0.0164481769962249,0.0895903965881392,,,,,,,,,,,,,
EW,1999Q4,1999-12-31,71122.0,448946.0,0.0156727672384957,0.1055905166105663,,,,,,,,,,,,,
EW,2000Q1,2000-03-31,80366.0,455721.0,0.0117660735468564,0.1034399322498689,0.12997384775456267,0.07645374792726645,0.1458942991872898,0.05352009982729622,-0.00033940402775710365,0.8116482079341474,0.6827789556801286,-0.12253651372819396,44.64065143637811,-23.897263448804498,-1.2253651372819399,19.51802285029167,
EW,2000Q2,2000-06-30,80366.0,464762.0,0.0142620640569395,0.1105921024177155,0.12997384775456267,0.07685998285409767,0.026648829677084374,0.05311386490046499,0.0001850026808598998,0.8010313941757816,0.012024635736732138,-0.08627877242140197,44.05672667966799,-0.4208622507856248,-0.8627877242140197,42.77307670466834,23.255053854376673
EW,2000Q3,2000-09-30,80366.0,470397.0,0.0138710794780545,0.0932395589960763,0.12997384775456267,0.06425864545979021,-0.15667982650976342,0.06571520229477246,0.0036491624079370982,1.1303631265929543,-1.0191968321465552,0.15323495836403916,62.16997196261249,35.67188912512943,1.5323495836403918,99.37421067138233,56.60113396671399
EW,2000Q4,2000-12-31,80366.0,473322.0,0.0128364412811387,0.1128422935888336,0.12997384775456267,0.0542960623326636,-0.18097161236404835,0.07567778542189907,0.007251776978267302,1.3907318999970266,-1.155837832998223,0.40232152604658844,76.49025449983647,40.4543241549378,4.023215260465884,120.96779391524015,21.59358324385782
EW,2001Q1,2001-03-31,88799.0,488309.0,0.0109906163059367,0.0968045032135165,0.10493243411392883,0.07150866429240699,-0.06590620378425938,0.03342376982152184,-0.0066354290363524054,0.28643735380538893,-0.5085963050981628,-0.5578468220664949,15.754054459296393,17.800870678435697,-5.578468220664949,27.976456917067143,-92.99133699817301
EW,2001Q2,2001-06-30,88799.0,498400.0,0.0149086150799264,0.1053778541087463,0.10493243411392883,0.07237682943097767,0.04533362214652992,0.032555604682951156,-0.005214248308969202,0.2637481486707944,0.11712636679288628,-0.4595856779641368,14.506148176893694,-4.099422837751019,-4.595856779641369,5.810868559501306,-22.165588357565838
EW,2001Q3,2001-09-30,88799.0,508417.0,0.0166524732399679,0.0808865379768879,0.10493243411392883,0.08082534539973674,0.200517469913849,0.024107088714192093,-0.012353021019188407,0.042949013366118144,0.9900336286193767,-0.9531639825928694,2.362195735136498,-34.651177001678185,-9.531639825928695,-41.82062109247038,-47.63148965197169
EW,2001Q4,2001-12-31,88799.0,517952.0,0.0153028716933088,0.1013009663264803,0.10493243411392883,0.09429099006595942,0.1921428500431941,0.010641444047969406,-0.01154132726235331,-0.3089711001326678,0.9429264934032683,-0.8970430715288593,-16.99341050729673,-33.002427269114385,-8.970430715288593,-58.96626849169971,-17.145647399229325
EW,2002Q1,2002-03-31,106407.0,528077.0,0.0124187037557366,0.0906636398945657,0.1982905212896542,0.08144023558853108,0.12993697623931277,0.1168502857011231,-0.006140863318950793,2.4667614054865563,0.5930192076070879,-0.523652301771271,135.6718773017606,-20.755672266248077,-5.2365230177127104,109.6796820177998,168.64595050949953
EW,2002Q2,2002-06-30,106407.0,542795.0,0.0165566170272548,0.0997284683920237,0.1982905212896542,0.08907504012841083,0.1105402439122154,0.10921548116124336,-0.005649385716722591,2.2672283458510814,0.4839128234851082,-0.4896712952988935,124.69755902180948,-16.93694882197879,-4.896712952988935,102.86389724684176,-6.815784770958047
EW,2002Q3,2002-09-30,106407.0,559981.0,0.0175630795167181,0.0831506871230422,0.1982905212896542,0.10142068420214123,0.054682944907224806,0.09686983708751296,0.002264149146154304,1.944579072731537,0.16971619394556076,0.05747445086665569,106.95184900023456,-5.940066788094626,0.5747445086665569,101.58652672080649,-1.27737052603527
EW,2002Q4,2002-12-31,106407.0,575257.0,0.0157334457244544,0.1056546378864905,0.1982905212896542,0.1106376652662795,0.028136812473822825,0.08765285602337469,0.004353671560010208,1.7036963595299872,0.02039452092409647,0.20194507241177917,93.7032997741493,-0.7138082323433764,2.019450724117792,95.00894226592371,-6.577584454882782
EW,2003Q1,2003-03-31,127246.0,581521.0,0.0115363733556454,0.0893698978975107,0.19584237879086897,0.10120493791625096,-0.07104851017028435,0.094637440874618,-0.001293741997055009,1.8862361453715928,-0.5375217161604553,-0.188519916765328,103.74298799543762,18.813260065615932,-1.88519916765328,120.67104889340027,25.66210662747656
EW,2003Q2,2003-06-30,127246.0,597042.0,0.0132315809045693,0.1124043126495252,0.19584237879086897,0.09994012472480396,-0.200828231830933,0.095902254066065,0.012675844257501498,1.9192916145245338,-1.2675310767046026,0.7773442422123744,105.56103879884937,44.363587684661084,7.773442422123744,157.6980689056342,37.02702001223392
EW,2003Q3,2003-09-30,127246.0,617198.0,0.0156741040301213,0.0841941061160093,0.19584237879086897,0.1021766809945337,-0.10755377408607114,0.09366569779633527,0.0010434189929671017,1.8608399654724799,-0.7428633829991454,-0.02692744058967153,102.3461981009864,26.000218404970088,-0.2692744058967153,128.07714210005977,-29.620926805574413
EW,2003Q4,2003-12-31,127246.0,635507.0,0.0170458792358109,0.10751060789511,0.19584237879086897,0.10473579634841479,0.0834167883082717,0.09110658244245418,0.0018559700086194925,1.7939583427861632,0.3313437146303595,0.029252741776401695,98.66770885323898,-11.597030012062582,0.292527417764017,87.36320625894042,-40.71393584111935
EW,2004Q1,2004-03-31,148658.0,647705.0,0.0132495849474266,0.0850701695764764,0.16827248007795914,0.11381188297585121,0.1485052138107883,0.05446059710210793,-0.004299728321034299,0.8362277892242485,0.6974653187755846,-0.3963553100119769,45.992528407333666,-24.411286157145458,-3.963553100119769,17.61768915006844,-69.74551710887198
EW,2004Q2,2004-06-30,148658.0,663683.0,0.0163632632355653,0.1006056575005425,0.16827248007795914,0.11161861309589605,0.23668240050699674,0.056653866982063095,-0.011798655148982706,0.8935481629768262,1.193460924645335,-0.9148348499159783,49.14514896372545,-41.77113236258672,-9.148348499159784,-1.7743318980210567,-19.392021048089497
EW,2004Q3,2004-09-30,148658.0,669062.0,0.0159205866076369,0.0839952262602035,0.16827248007795914,0.08403138052942483,0.015725465203110023,0.08424109954853432,-0.00019887985580580025,1.6145312467101158,-0.04941915696524101,-0.11282060241310307,88.79921856905638,1.729670493783435,-1.1282060241310308,89.40068303870878,91.17501493672984
EW,2004Q4,2004-12-31,148658.0,684465.0,0.0120961077292012,0.1285323227547923,0.16827248007795914,0.07703770375463992,-0.29037936020401656,0.09123477632331922,0.021021714859682294,1.797308646928455,-1.771255087845426,1.3543818969591506,98.85197558106503,61.99392807458991,13.543818969591506,174.38972262524646,84.98903958653769
EW,2005Q1,2005-03-31,156325.0,684329.0,0.0084706904435299,0.1157221976313601,0.05157475547901891,0.056544260118418066,-0.3606825815947451,-0.004969504639399158,0.030652028054883707,-0.7169580157285599,-2.1667098556236883,2.020226553019824,-39.432690865070796,75.83484494682908,20.20226553019824,56.60441961195652,-117.78530301328993
EW,2005Q2,2005-06-30,156325.0,692913.0,0.0120263374485596,0.1284142409587249,0.05157475547901891,0.04404211046538786,-0.26504039717331307,0.007532645013631045,0.027808583458182393,-0.3902185217101577,-1.6287237280751852,1.8236293758416657,-21.462018694058674,57.00533048263148,18.236293758416657,53.779605546989465,-2.8248140649670574
EW,2005Q3,2005-09-30,156325.0,711587.0,0.0137668038408779,0.0993058323369204,0.05157475547901891,0.06355913203858532,-0.13528287743655487,-0.011984376559566412,0.015310606076716901,-0.9002893439728843,-0.8988392530836862,0.9595129881044007,-49.515913918508645,31.459373857929013,9.595129881044006,-8.461410179535626,-62.24101572652509
EW,2005Q4,2005-12-31,156325.0,725656.0,0.0135181069958847,0.1261259432893272,0.05157475547901891,0.06017984849480973,0.11755841618793239,-0.008605093015790821,-0.002406379465465097,-0.8119729003307037,0.5233899574288953,-0.265448226100364,-44.65850951818871,-18.318648510011336,-2.6544822610036403,-65.63164028920369,-57.17023010966806
EW,2006Q1,2006-03-31,166470.0,722409.0,0.011763149549223,0.1081733731821543,0.06489684951223418,0.055645749339864325,0.3886883988551313,0.009251100172369853,-0.007548824449205807,-0.3453072716737657,2.0484928220256715,-0.6209994363367985,-18.991899942057113,-71.6972487708985,-6.2099943633679855,-96.8991430763236,-31.26750278711991
EW,2006Q2,2006-06-30,166470.0,738498.0,0.0148420241924523,0.1182663427022539,0.06489684951223418,0.06578747981348299,0.23412670365655952,-0.000890630301248807,-0.010147898256470986,-0.6103580009791867,1.1790851608537405,-0.800700695288283,-33.569690053855275,-41.26798062988091,-8.007006952882831,-82.84467763661901,14.054465439704586
EW,2006Q3,2006-09-30,166470.0,756945.0,0.0163538712454129,0.0864399314087523,0.06489684951223418,0.06374203013826851,0.1879206992732183,0.0011548193739656654,-0.012865900928168111,-0.556900858770231,0.9191769465228208,-0.9886247552253922,-30.629547232362707,-32.171193128298725,-9.886247552253922,-72.68698791291536,10.157689723703655
EW,2006Q4,2006-12-31,166470.0,769010.0,0.0163051692112535,0.1056559526984973,0.06489684951223418,0.059744562161685444,0.20617252224865967,0.005152287350548734,-0.020469990590829892,-0.4524283720161674,1.0218432294256834,-1.5143753059564329,-24.88356046088921,-35.764513029898914,-15.14375305956433,-75.79182655035245,-3.1048386374370978
EW,2007Q1,2007-03-31,181364.0,774080.0,0.012793476310122,0.0840636737614022,0.08946957409743495,0.07152596382381726,0.08758936172558118,0.017943610273617683,-0.024109699420752098,-0.11813143143390926,0.35481438950326766,-1.7660265892426417,-6.497228728865011,-12.418503632614367,-17.66026589242642,-36.575998253905794,39.21582829644666
EW,2007Q2,2007-06-30,181364.0,778475.0,0.0149388011486001,0.0933366570958324,0.08946957409743495,0.05413284802396223,0.0065204688318063475,0.03533672607347271,-0.024929685606421503,0.33643182477144984,-0.10119714992778968,-1.8227208429709214,18.503750362429745,3.541900247472639,-18.227208429709215,3.81844218019317,40.39444043409897
EW,2007Q3,2007-09-30,181364.0,790079.0,0.0155273689877961,0.0599380479319451,0.08946957409743495,0.0437733256709536,-0.05053863059173991,0.045696248426481345,-0.026501883476807195,0.6071744719028543,-0.42215389224786504,-1.9314233876387212,33.39459595465699,14.775386228675275,-19.314233876387213,28.855748306945053,25.037306126751883
EW,2007Q4,2007-12-31,181364.0,798951.0,0.0130642946877243,0.0855836827771424,0.08946957409743495,0.03893447419409379,-0.19876362407158665,0.05053509990334115,-0.0200722699213549,0.7336362346442855,-1.2559176830951144,-1.4868767005625032,40.349992905435705,43.957118908329,-14.868767005625033,69.43834480813968,40.58259650119462
EW,2008Q1,2008-03-31,168974.0,817364.0,0.008013326818,0.0857651285007871,-0.06831565249994487,0.05591670111616365,-0.37363960945783126,-0.12423235361610852,0.0017014547393849055,-3.8338526307596883,-2.239592980227833,0.01856947901908136,-210.86189469178288,78.38575430797415,0.1856947901908136,-132.29044559361793,-201.7287904017576
EW,2008Q2,2008-06-30,168974.0,819826.0,0.0084352538758829,0.1305151511959807,-0.06831565249994487,0.053117954976074966,-0.4353459965110147,-0.12143360747601983,0.0371784941001483,-3.7607083377318977,-2.586690659108453,2.471469669533022,-206.8389585752544,90.53417306879585,24.71469669533022,-91.59008881112833,40.70035678248961
EW,2008Q3,2008-09-30,168974.0,797387.0,0.0064412065212562,0.1135670836839128,-0.06831565249994487,0.009249707940598428,-0.5851707699920872,-0.0775653604405433,0.0536290357519677,-2.614226393615047,-3.429453193062579,3.6088683216999495,-143.78245164882762,120.03086175719024,36.0886832169995,12.337093325362119,103.92718213649044
EW,2008Q4,2008-12-31,168974.0,760156.0,0.0054591977255563,0.1533704390847248,-0.06831565249994487,-0.04855742091817894,-0.5821283998832354,-0.019758231581765928,0.06778675630758241,-1.1034564413936263,-3.4123398980941326,4.587740180057952,-60.69010427664945,119.43189643329464,45.87740180057952,104.61919395722471,92.28210063186259
EW,2009Q1,2009-03-31,156512.0,764618.0,0.0040439323169119,0.1303760365249038,-0.07375099127676443,-0.06453183648900607,-0.4953491341663261,-0.009219154787758366,0.044610908024116686,-0.8280211990822779,-2.9242075807808012,2.985350474092025,-45.541165949525286,102.34726532732803,29.85350474092025,86.659604118723,-17.959589838501714
EW,2009Q2,2009-06-30,156512.0,860228.0,0.0061210892746981,0.1280954849113107,-0.07375099127676443,0.04928118893521316,-0.2743443926212098,-0.1230321802119776,-0.0024196662846699968,-3.802486500799387,-1.68105858964304,-0.2663668834050958,-209.1367575439663,58.837050637506394,-2.663668834050958,-152.96337574051086,-239.62297985923385
EW,2009Q3,2009-09-30,156512.0,866339.0,0.0079574336829117,0.0889105467754975,-0.07375099127676443,0.0864724406091395,0.23539489948845738,-0.16022343188590393,-0.024656536908415294,-4.774467407371278,1.1862187470291625,-1.8038352057968376,-262.5957074054203,-41.517656146020684,-18.038352057968375,-322.15171560940934,-169.18833986889848
EW,2009Q4,2009-12-31,156512.0,880310.0,0.0090816515378514,0.0988796646271937,-0.07375099127676443,0.15806492351569945,0.6635505791148035,-0.23181591479246388,-0.0544907744575311,-6.64551297070293,3.594589252820949,-3.8665892655112963,-365.50321338866115,-125.8106238487332,-38.66589265511296,-529.9797298925073,-207.82801428309796
